global_row_id,year,row_in_year,global_position,WF01_role,WF02_role,WF03_role,WF04_role
2011_000376,2011,376,376,TRAIN,TRAIN,TRAIN,TRAIN
2011_000377,2011,377,377,TRAIN,TRAIN,TRAIN,TRAIN
2011_000378,2011,378,378,TRAIN,TRAIN,TRAIN,TRAIN
2011_000379,2011,379,379,TRAIN,TRAIN,TRAIN,TRAIN
2011_000380,2011,380,380,TRAIN,TRAIN,TRAIN,TRAIN
2011_000381,2011,381,381,TRAIN,TRAIN,TRAIN,TRAIN
2011_000382,2011,382,382,TRAIN,TRAIN,TRAIN,TRAIN
2011_000383,2011,383,383,TRAIN,TRAIN,TRAIN,TRAIN
2011_000384,2011,384,384,TRAIN,TRAIN,TRAIN,TRAIN
2011_000385,2011,385,385,TRAIN,TRAIN,TRAIN,TRAIN
2011_000386,2011,386,386,TRAIN,TRAIN,TRAIN,TRAIN
2011_000387,2011,387,387,TRAIN,TRAIN,TRAIN,TRAIN
2011_000388,2011,388,388,TRAIN,TRAIN,TRAIN,TRAIN
2011_000389,2011,389,389,TRAIN,TRAIN,TRAIN,TRAIN
2011_000390,2011,390,390,TRAIN,TRAIN,TRAIN,TRAIN
2011_000391,2011,391,391,TRAIN,TRAIN,TRAIN,TRAIN
2011_000392,2011,392,392,TRAIN,TRAIN,TRAIN,TRAIN
2011_000393,2011,393,393,TRAIN,TRAIN,TRAIN,TRAIN
2011_000394,2011,394,394,TRAIN,TRAIN,TRAIN,TRAIN
2011_000395,2011,395,395,TRAIN,TRAIN,TRAIN,TRAIN
2011_000396,2011,396,396,TRAIN,TRAIN,TRAIN,TRAIN
2011_000397,2011,397,397,TRAIN,TRAIN,TRAIN,TRAIN
2011_000398,2011,398,398,TRAIN,TRAIN,TRAIN,TRAIN
2011_000399,2011,399,399,TRAIN,TRAIN,TRAIN,TRAIN
2011_000400,2011,400,400,TRAIN,TRAIN,TRAIN,TRAIN
2011_000401,2011,401,401,TRAIN,TRAIN,TRAIN,TRAIN
2011_000402,2011,402,402,TRAIN,TRAIN,TRAIN,TRAIN
2011_000403,2011,403,403,TRAIN,TRAIN,TRAIN,TRAIN
2011_000404,2011,404,404,TRAIN,TRAIN,TRAIN,TRAIN
2011_000405,2011,405,405,TRAIN,TRAIN,TRAIN,TRAIN
2011_000406,2011,406,406,TRAIN,TRAIN,TRAIN,TRAIN
2011_000407,2011,407,407,TRAIN,TRAIN,TRAIN,TRAIN
2011_000408,2011,408,408,TRAIN,TRAIN,TRAIN,TRAIN
2011_000409,2011,409,409,TRAIN,TRAIN,TRAIN,TRAIN
2011_000410,2011,410,410,TRAIN,TRAIN,TRAIN,TRAIN
2011_000411,2011,411,411,TRAIN,TRAIN,TRAIN,TRAIN
2011_000412,2011,412,412,TRAIN,TRAIN,TRAIN,TRAIN
2011_000413,2011,413,413,TRAIN,TRAIN,TRAIN,TRAIN
2011_000414,2011,414,414,TRAIN,TRAIN,TRAIN,TRAIN
2011_000415,2011,415,415,TRAIN,TRAIN,TRAIN,TRAIN
2011_000416,2011,416,416,TRAIN,TRAIN,TRAIN,TRAIN
2011_000417,2011,417,417,TRAIN,TRAIN,TRAIN,TRAIN
2011_000418,2011,418,418,TRAIN,TRAIN,TRAIN,TRAIN
2011_000419,2011,419,419,TRAIN,TRAIN,TRAIN,TRAIN
2011_000420,2011,420,420,TRAIN,TRAIN,TRAIN,TRAIN
2011_000421,2011,421,421,TRAIN,TRAIN,TRAIN,TRAIN
2011_000422,2011,422,422,TRAIN,TRAIN,TRAIN,TRAIN
2011_000423,2011,423,423,TRAIN,TRAIN,TRAIN,TRAIN
2011_000424,2011,424,424,TRAIN,TRAIN,TRAIN,TRAIN
2011_000425,2011,425,425,TRAIN,TRAIN,TRAIN,TRAIN
2011_000426,2011,426,426,TRAIN,TRAIN,TRAIN,TRAIN
2011_000427,2011,427,427,TRAIN,TRAIN,TRAIN,TRAIN
2011_000428,2011,428,428,TRAIN,TRAIN,TRAIN,TRAIN
2011_000429,2011,429,429,TRAIN,TRAIN,TRAIN,TRAIN
2011_000430,2011,430,430,TRAIN,TRAIN,TRAIN,TRAIN
2011_000431,2011,431,431,TRAIN,TRAIN,TRAIN,TRAIN
2011_000432,2011,432,432,TRAIN,TRAIN,TRAIN,TRAIN
2011_000433,2011,433,433,TRAIN,TRAIN,TRAIN,TRAIN
2011_000434,2011,434,434,TRAIN,TRAIN,TRAIN,TRAIN
2011_000435,2011,435,435,TRAIN,TRAIN,TRAIN,TRAIN
2011_000436,2011,436,436,TRAIN,TRAIN,TRAIN,TRAIN
2011_000437,2011,437,437,TRAIN,TRAIN,TRAIN,TRAIN
2011_000438,2011,438,438,TRAIN,TRAIN,TRAIN,TRAIN
2011_000439,2011,439,439,TRAIN,TRAIN,TRAIN,TRAIN
2011_000440,2011,440,440,TRAIN,TRAIN,TRAIN,TRAIN
2011_000441,2011,441,441,TRAIN,TRAIN,TRAIN,TRAIN
2011_000442,2011,442,442,TRAIN,TRAIN,TRAIN,TRAIN
2011_000443,2011,443,443,TRAIN,TRAIN,TRAIN,TRAIN
2011_000444,2011,444,444,TRAIN,TRAIN,TRAIN,TRAIN
2011_000445,2011,445,445,TRAIN,TRAIN,TRAIN,TRAIN
2011_000446,2011,446,446,TRAIN,TRAIN,TRAIN,TRAIN
2011_000447,2011,447,447,TRAIN,TRAIN,TRAIN,TRAIN
2011_000448,2011,448,448,TRAIN,TRAIN,TRAIN,TRAIN
2011_000449,2011,449,449,TRAIN,TRAIN,TRAIN,TRAIN
2011_000450,2011,450,450,TRAIN,TRAIN,TRAIN,TRAIN
2011_000451,2011,451,451,TRAIN,TRAIN,TRAIN,TRAIN
2011_000452,2011,452,452,TRAIN,TRAIN,TRAIN,TRAIN
2011_000453,2011,453,453,TRAIN,TRAIN,TRAIN,TRAIN
2011_000454,2011,454,454,TRAIN,TRAIN,TRAIN,TRAIN
2011_000455,2011,455,455,TRAIN,TRAIN,TRAIN,TRAIN
2011_000456,2011,456,456,TRAIN,TRAIN,TRAIN,TRAIN
2011_000457,2011,457,457,TRAIN,TRAIN,TRAIN,TRAIN
2011_000458,2011,458,458,TRAIN,TRAIN,TRAIN,TRAIN
2011_000459,2011,459,459,TRAIN,TRAIN,TRAIN,TRAIN
2011_000460,2011,460,460,TRAIN,TRAIN,TRAIN,TRAIN
2011_000461,2011,461,461,TRAIN,TRAIN,TRAIN,TRAIN
2011_000462,2011,462,462,TRAIN,TRAIN,TRAIN,TRAIN
2011_000463,2011,463,463,TRAIN,TRAIN,TRAIN,TRAIN
2011_000464,2011,464,464,TRAIN,TRAIN,TRAIN,TRAIN
2011_000465,2011,465,465,TRAIN,TRAIN,TRAIN,TRAIN
2011_000466,2011,466,466,TRAIN,TRAIN,TRAIN,TRAIN
2011_000467,2011,467,467,TRAIN,TRAIN,TRAIN,TRAIN
2011_000468,2011,468,468,TRAIN,TRAIN,TRAIN,TRAIN
2011_000469,2011,469,469,TRAIN,TRAIN,TRAIN,TRAIN
2011_000470,2011,470,470,TRAIN,TRAIN,TRAIN,TRAIN
2011_000471,2011,471,471,TRAIN,TRAIN,TRAIN,TRAIN
2011_000472,2011,472,472,TRAIN,TRAIN,TRAIN,TRAIN
2011_000473,2011,473,473,TRAIN,TRAIN,TRAIN,TRAIN
2011_000474,2011,474,474,TRAIN,TRAIN,TRAIN,TRAIN
2011_000475,2011,475,475,TRAIN,TRAIN,TRAIN,TRAIN
2011_000476,2011,476,476,TRAIN,TRAIN,TRAIN,TRAIN
2011_000477,2011,477,477,TRAIN,TRAIN,TRAIN,TRAIN
2011_000478,2011,478,478,TRAIN,TRAIN,TRAIN,TRAIN
2011_000479,2011,479,479,TRAIN,TRAIN,TRAIN,TRAIN
2011_000480,2011,480,480,TRAIN,TRAIN,TRAIN,TRAIN
2011_000481,2011,481,481,TRAIN,TRAIN,TRAIN,TRAIN
2011_000482,2011,482,482,TRAIN,TRAIN,TRAIN,TRAIN
2011_000483,2011,483,483,TRAIN,TRAIN,TRAIN,TRAIN
2011_000484,2011,484,484,TRAIN,TRAIN,TRAIN,TRAIN
2011_000485,2011,485,485,TRAIN,TRAIN,TRAIN,TRAIN
2011_000486,2011,486,486,TRAIN,TRAIN,TRAIN,TRAIN
2011_000487,2011,487,487,TRAIN,TRAIN,TRAIN,TRAIN
2011_000488,2011,488,488,TRAIN,TRAIN,TRAIN,TRAIN
2011_000489,2011,489,489,TRAIN,TRAIN,TRAIN,TRAIN
2011_000490,2011,490,490,TRAIN,TRAIN,TRAIN,TRAIN
2011_000491,2011,491,491,TRAIN,TRAIN,TRAIN,TRAIN
2011_000492,2011,492,492,TRAIN,TRAIN,TRAIN,TRAIN
2011_000493,2011,493,493,TRAIN,TRAIN,TRAIN,TRAIN
2011_000494,2011,494,494,TRAIN,TRAIN,TRAIN,TRAIN
2011_000495,2011,495,495,TRAIN,TRAIN,TRAIN,TRAIN
2011_000496,2011,496,496,TRAIN,TRAIN,TRAIN,TRAIN
2011_000497,2011,497,497,TRAIN,TRAIN,TRAIN,TRAIN
2011_000498,2011,498,498,TRAIN,TRAIN,TRAIN,TRAIN
2011_000499,2011,499,499,TRAIN,TRAIN,TRAIN,TRAIN
2011_000500,2011,500,500,TRAIN,TRAIN,TRAIN,TRAIN
2011_000501,2011,501,501,TRAIN,TRAIN,TRAIN,TRAIN
2011_000502,2011,502,502,TRAIN,TRAIN,TRAIN,TRAIN
2011_000503,2011,503,503,TRAIN,TRAIN,TRAIN,TRAIN
2011_000504,2011,504,504,TRAIN,TRAIN,TRAIN,TRAIN
2011_000505,2011,505,505,TRAIN,TRAIN,TRAIN,TRAIN
2011_000506,2011,506,506,TRAIN,TRAIN,TRAIN,TRAIN
2011_000507,2011,507,507,TRAIN,TRAIN,TRAIN,TRAIN
2011_000508,2011,508,508,TRAIN,TRAIN,TRAIN,TRAIN
2011_000509,2011,509,509,TRAIN,TRAIN,TRAIN,TRAIN
2011_000510,2011,510,510,TRAIN,TRAIN,TRAIN,TRAIN
2011_000511,2011,511,511,TRAIN,TRAIN,TRAIN,TRAIN
2011_000512,2011,512,512,TRAIN,TRAIN,TRAIN,TRAIN
2011_000513,2011,513,513,TRAIN,TRAIN,TRAIN,TRAIN
2011_000514,2011,514,514,TRAIN,TRAIN,TRAIN,TRAIN
2011_000515,2011,515,515,TRAIN,TRAIN,TRAIN,TRAIN
2011_000516,2011,516,516,TRAIN,TRAIN,TRAIN,TRAIN
2011_000517,2011,517,517,TRAIN,TRAIN,TRAIN,TRAIN
2011_000518,2011,518,518,TRAIN,TRAIN,TRAIN,TRAIN
2011_000519,2011,519,519,TRAIN,TRAIN,TRAIN,TRAIN
2011_000520,2011,520,520,TRAIN,TRAIN,TRAIN,TRAIN
2011_000521,2011,521,521,TRAIN,TRAIN,TRAIN,TRAIN
2011_000522,2011,522,522,TRAIN,TRAIN,TRAIN,TRAIN
2011_000523,2011,523,523,TRAIN,TRAIN,TRAIN,TRAIN
2011_000524,2011,524,524,TRAIN,TRAIN,TRAIN,TRAIN
2011_000525,2011,525,525,TRAIN,TRAIN,TRAIN,TRAIN
2011_000526,2011,526,526,TRAIN,TRAIN,TRAIN,TRAIN
2011_000527,2011,527,527,TRAIN,TRAIN,TRAIN,TRAIN
2011_000528,2011,528,528,TRAIN,TRAIN,TRAIN,TRAIN
2011_000529,2011,529,529,TRAIN,TRAIN,TRAIN,TRAIN
2011_000530,2011,530,530,TRAIN,TRAIN,TRAIN,TRAIN
2011_000531,2011,531,531,TRAIN,TRAIN,TRAIN,TRAIN
2011_000532,2011,532,532,TRAIN,TRAIN,TRAIN,TRAIN
2011_000533,2011,533,533,TRAIN,TRAIN,TRAIN,TRAIN
2011_000534,2011,534,534,TRAIN,TRAIN,TRAIN,TRAIN
2011_000535,2011,535,535,TRAIN,TRAIN,TRAIN,TRAIN
2011_000536,2011,536,536,TRAIN,TRAIN,TRAIN,TRAIN
2011_000537,2011,537,537,TRAIN,TRAIN,TRAIN,TRAIN
2011_000538,2011,538,538,TRAIN,TRAIN,TRAIN,TRAIN
2011_000539,2011,539,539,TRAIN,TRAIN,TRAIN,TRAIN
2011_000540,2011,540,540,TRAIN,TRAIN,TRAIN,TRAIN
2011_000541,2011,541,541,TRAIN,TRAIN,TRAIN,TRAIN
2011_000542,2011,542,542,TRAIN,TRAIN,TRAIN,TRAIN
2011_000543,2011,543,543,TRAIN,TRAIN,TRAIN,TRAIN
2011_000544,2011,544,544,TRAIN,TRAIN,TRAIN,TRAIN
2011_000545,2011,545,545,TRAIN,TRAIN,TRAIN,TRAIN
2011_000546,2011,546,546,TRAIN,TRAIN,TRAIN,TRAIN
2011_000547,2011,547,547,TRAIN,TRAIN,TRAIN,TRAIN
2011_000548,2011,548,548,TRAIN,TRAIN,TRAIN,TRAIN
2011_000549,2011,549,549,TRAIN,TRAIN,TRAIN,TRAIN
2011_000550,2011,550,550,TRAIN,TRAIN,TRAIN,TRAIN
2011_000551,2011,551,551,TRAIN,TRAIN,TRAIN,TRAIN
2011_000552,2011,552,552,TRAIN,TRAIN,TRAIN,TRAIN
2011_000553,2011,553,553,TRAIN,TRAIN,TRAIN,TRAIN
2011_000554,2011,554,554,TRAIN,TRAIN,TRAIN,TRAIN
2011_000555,2011,555,555,TRAIN,TRAIN,TRAIN,TRAIN
2011_000556,2011,556,556,TRAIN,TRAIN,TRAIN,TRAIN
2011_000557,2011,557,557,TRAIN,TRAIN,TRAIN,TRAIN
2011_000558,2011,558,558,TRAIN,TRAIN,TRAIN,TRAIN
2011_000559,2011,559,559,TRAIN,TRAIN,TRAIN,TRAIN
2011_000560,2011,560,560,TRAIN,TRAIN,TRAIN,TRAIN
2011_000561,2011,561,561,TRAIN,TRAIN,TRAIN,TRAIN
2011_000562,2011,562,562,TRAIN,TRAIN,TRAIN,TRAIN
2011_000563,2011,563,563,TRAIN,TRAIN,TRAIN,TRAIN
2011_000564,2011,564,564,TRAIN,TRAIN,TRAIN,TRAIN
2011_000565,2011,565,565,TRAIN,TRAIN,TRAIN,TRAIN
2011_000566,2011,566,566,TRAIN,TRAIN,TRAIN,TRAIN
2011_000567,2011,567,567,TRAIN,TRAIN,TRAIN,TRAIN
2011_000568,2011,568,568,TRAIN,TRAIN,TRAIN,TRAIN
2011_000569,2011,569,569,TRAIN,TRAIN,TRAIN,TRAIN
2011_000570,2011,570,570,TRAIN,TRAIN,TRAIN,TRAIN
2011_000571,2011,571,571,TRAIN,TRAIN,TRAIN,TRAIN
2011_000572,2011,572,572,TRAIN,TRAIN,TRAIN,TRAIN
2011_000573,2011,573,573,TRAIN,TRAIN,TRAIN,TRAIN
2011_000574,2011,574,574,TRAIN,TRAIN,TRAIN,TRAIN
2011_000575,2011,575,575,TRAIN,TRAIN,TRAIN,TRAIN
2011_000576,2011,576,576,TRAIN,TRAIN,TRAIN,TRAIN
2011_000577,2011,577,577,TRAIN,TRAIN,TRAIN,TRAIN
2011_000578,2011,578,578,TRAIN,TRAIN,TRAIN,TRAIN
2011_000579,2011,579,579,TRAIN,TRAIN,TRAIN,TRAIN
2011_000580,2011,580,580,TRAIN,TRAIN,TRAIN,TRAIN
2011_000581,2011,581,581,TRAIN,TRAIN,TRAIN,TRAIN
2011_000582,2011,582,582,TRAIN,TRAIN,TRAIN,TRAIN
2011_000583,2011,583,583,TRAIN,TRAIN,TRAIN,TRAIN
2011_000584,2011,584,584,TRAIN,TRAIN,TRAIN,TRAIN
2011_000585,2011,585,585,TRAIN,TRAIN,TRAIN,TRAIN
2011_000586,2011,586,586,TRAIN,TRAIN,TRAIN,TRAIN
2011_000587,2011,587,587,TRAIN,TRAIN,TRAIN,TRAIN
2011_000588,2011,588,588,TRAIN,TRAIN,TRAIN,TRAIN
2011_000589,2011,589,589,TRAIN,TRAIN,TRAIN,TRAIN
2011_000590,2011,590,590,TRAIN,TRAIN,TRAIN,TRAIN
2011_000591,2011,591,591,TRAIN,TRAIN,TRAIN,TRAIN
2011_000592,2011,592,592,TRAIN,TRAIN,TRAIN,TRAIN
2011_000593,2011,593,593,TRAIN,TRAIN,TRAIN,TRAIN
2011_000594,2011,594,594,TRAIN,TRAIN,TRAIN,TRAIN
2011_000595,2011,595,595,TRAIN,TRAIN,TRAIN,TRAIN
2011_000596,2011,596,596,TRAIN,TRAIN,TRAIN,TRAIN
2011_000597,2011,597,597,TRAIN,TRAIN,TRAIN,TRAIN
2011_000598,2011,598,598,TRAIN,TRAIN,TRAIN,TRAIN
2011_000599,2011,599,599,TRAIN,TRAIN,TRAIN,TRAIN
2011_000600,2011,600,600,TRAIN,TRAIN,TRAIN,TRAIN
2011_000601,2011,601,601,TRAIN,TRAIN,TRAIN,TRAIN
2011_000602,2011,602,602,TRAIN,TRAIN,TRAIN,TRAIN
2011_000603,2011,603,603,TRAIN,TRAIN,TRAIN,TRAIN
2011_000604,2011,604,604,TRAIN,TRAIN,TRAIN,TRAIN
2011_000605,2011,605,605,TRAIN,TRAIN,TRAIN,TRAIN
2011_000606,2011,606,606,TRAIN,TRAIN,TRAIN,TRAIN
2011_000607,2011,607,607,TRAIN,TRAIN,TRAIN,TRAIN
2011_000608,2011,608,608,TRAIN,TRAIN,TRAIN,TRAIN
2011_000609,2011,609,609,TRAIN,TRAIN,TRAIN,TRAIN
2011_000610,2011,610,610,TRAIN,TRAIN,TRAIN,TRAIN
2011_000611,2011,611,611,TRAIN,TRAIN,TRAIN,TRAIN
2011_000612,2011,612,612,TRAIN,TRAIN,TRAIN,TRAIN
2011_000613,2011,613,613,TRAIN,TRAIN,TRAIN,TRAIN
2011_000614,2011,614,614,TRAIN,TRAIN,TRAIN,TRAIN
2011_000615,2011,615,615,TRAIN,TRAIN,TRAIN,TRAIN
2011_000616,2011,616,616,TRAIN,TRAIN,TRAIN,TRAIN
2011_000617,2011,617,617,TRAIN,TRAIN,TRAIN,TRAIN
2011_000618,2011,618,618,TRAIN,TRAIN,TRAIN,TRAIN
2011_000619,2011,619,619,TRAIN,TRAIN,TRAIN,TRAIN
2011_000620,2011,620,620,TRAIN,TRAIN,TRAIN,TRAIN
2011_000621,2011,621,621,TRAIN,TRAIN,TRAIN,TRAIN
2011_000622,2011,622,622,TRAIN,TRAIN,TRAIN,TRAIN
2011_000623,2011,623,623,TRAIN,TRAIN,TRAIN,TRAIN
2011_000624,2011,624,624,TRAIN,TRAIN,TRAIN,TRAIN
2011_000625,2011,625,625,TRAIN,TRAIN,TRAIN,TRAIN
2011_000626,2011,626,626,TRAIN,TRAIN,TRAIN,TRAIN
2011_000627,2011,627,627,TRAIN,TRAIN,TRAIN,TRAIN
2011_000628,2011,628,628,TRAIN,TRAIN,TRAIN,TRAIN
2011_000629,2011,629,629,TRAIN,TRAIN,TRAIN,TRAIN
2011_000630,2011,630,630,TRAIN,TRAIN,TRAIN,TRAIN
2011_000631,2011,631,631,TRAIN,TRAIN,TRAIN,TRAIN
2011_000632,2011,632,632,TRAIN,TRAIN,TRAIN,TRAIN
2011_000633,2011,633,633,TRAIN,TRAIN,TRAIN,TRAIN
2011_000634,2011,634,634,TRAIN,TRAIN,TRAIN,TRAIN
2011_000635,2011,635,635,TRAIN,TRAIN,TRAIN,TRAIN
2011_000636,2011,636,636,TRAIN,TRAIN,TRAIN,TRAIN
2011_000637,2011,637,637,TRAIN,TRAIN,TRAIN,TRAIN
2011_000638,2011,638,638,TRAIN,TRAIN,TRAIN,TRAIN
2011_000639,2011,639,639,TRAIN,TRAIN,TRAIN,TRAIN
2011_000640,2011,640,640,TRAIN,TRAIN,TRAIN,TRAIN
2011_000641,2011,641,641,TRAIN,TRAIN,TRAIN,TRAIN
2011_000642,2011,642,642,TRAIN,TRAIN,TRAIN,TRAIN
2011_000643,2011,643,643,TRAIN,TRAIN,TRAIN,TRAIN
2011_000644,2011,644,644,TRAIN,TRAIN,TRAIN,TRAIN
2011_000645,2011,645,645,TRAIN,TRAIN,TRAIN,TRAIN
2011_000646,2011,646,646,TRAIN,TRAIN,TRAIN,TRAIN
2011_000647,2011,647,647,TRAIN,TRAIN,TRAIN,TRAIN
2011_000648,2011,648,648,TRAIN,TRAIN,TRAIN,TRAIN
2011_000649,2011,649,649,TRAIN,TRAIN,TRAIN,TRAIN
2011_000650,2011,650,650,TRAIN,TRAIN,TRAIN,TRAIN
2011_000651,2011,651,651,TRAIN,TRAIN,TRAIN,TRAIN
2011_000652,2011,652,652,TRAIN,TRAIN,TRAIN,TRAIN
2011_000653,2011,653,653,TRAIN,TRAIN,TRAIN,TRAIN
2011_000654,2011,654,654,TRAIN,TRAIN,TRAIN,TRAIN
2011_000655,2011,655,655,TRAIN,TRAIN,TRAIN,TRAIN
2011_000656,2011,656,656,TRAIN,TRAIN,TRAIN,TRAIN
2011_000657,2011,657,657,TRAIN,TRAIN,TRAIN,TRAIN
2011_000658,2011,658,658,TRAIN,TRAIN,TRAIN,TRAIN
2011_000659,2011,659,659,TRAIN,TRAIN,TRAIN,TRAIN
2011_000660,2011,660,660,TRAIN,TRAIN,TRAIN,TRAIN
2011_000661,2011,661,661,TRAIN,TRAIN,TRAIN,TRAIN
2011_000662,2011,662,662,TRAIN,TRAIN,TRAIN,TRAIN
2011_000663,2011,663,663,TRAIN,TRAIN,TRAIN,TRAIN
2011_000664,2011,664,664,TRAIN,TRAIN,TRAIN,TRAIN
2011_000665,2011,665,665,TRAIN,TRAIN,TRAIN,TRAIN
2011_000666,2011,666,666,TRAIN,TRAIN,TRAIN,TRAIN
2011_000667,2011,667,667,TRAIN,TRAIN,TRAIN,TRAIN
2011_000668,2011,668,668,TRAIN,TRAIN,TRAIN,TRAIN
2011_000669,2011,669,669,TRAIN,TRAIN,TRAIN,TRAIN
2011_000670,2011,670,670,TRAIN,TRAIN,TRAIN,TRAIN
2011_000671,2011,671,671,TRAIN,TRAIN,TRAIN,TRAIN
2011_000672,2011,672,672,TRAIN,TRAIN,TRAIN,TRAIN
2011_000673,2011,673,673,TRAIN,TRAIN,TRAIN,TRAIN
2011_000674,2011,674,674,TRAIN,TRAIN,TRAIN,TRAIN
2011_000675,2011,675,675,TRAIN,TRAIN,TRAIN,TRAIN
2011_000676,2011,676,676,TRAIN,TRAIN,TRAIN,TRAIN
2011_000677,2011,677,677,TRAIN,TRAIN,TRAIN,TRAIN
2011_000678,2011,678,678,TRAIN,TRAIN,TRAIN,TRAIN
2011_000679,2011,679,679,TRAIN,TRAIN,TRAIN,TRAIN
2011_000680,2011,680,680,TRAIN,TRAIN,TRAIN,TRAIN
2011_000681,2011,681,681,TRAIN,TRAIN,TRAIN,TRAIN
2011_000682,2011,682,682,TRAIN,TRAIN,TRAIN,TRAIN
2011_000683,2011,683,683,TRAIN,TRAIN,TRAIN,TRAIN
2011_000684,2011,684,684,TRAIN,TRAIN,TRAIN,TRAIN
2011_000685,2011,685,685,TRAIN,TRAIN,TRAIN,TRAIN
2011_000686,2011,686,686,TRAIN,TRAIN,TRAIN,TRAIN
2011_000687,2011,687,687,TRAIN,TRAIN,TRAIN,TRAIN
2011_000688,2011,688,688,TRAIN,TRAIN,TRAIN,TRAIN
2011_000689,2011,689,689,TRAIN,TRAIN,TRAIN,TRAIN
2011_000690,2011,690,690,TRAIN,TRAIN,TRAIN,TRAIN
2011_000691,2011,691,691,TRAIN,TRAIN,TRAIN,TRAIN
2011_000692,2011,692,692,TRAIN,TRAIN,TRAIN,TRAIN
2011_000693,2011,693,693,TRAIN,TRAIN,TRAIN,TRAIN
2011_000694,2011,694,694,TRAIN,TRAIN,TRAIN,TRAIN
2011_000695,2011,695,695,TRAIN,TRAIN,TRAIN,TRAIN
2011_000696,2011,696,696,TRAIN,TRAIN,TRAIN,TRAIN
2011_000697,2011,697,697,TRAIN,TRAIN,TRAIN,TRAIN
2011_000698,2011,698,698,TRAIN,TRAIN,TRAIN,TRAIN
2011_000699,2011,699,699,TRAIN,TRAIN,TRAIN,TRAIN
2011_000700,2011,700,700,TRAIN,TRAIN,TRAIN,TRAIN
2011_000701,2011,701,701,TRAIN,TRAIN,TRAIN,TRAIN
2011_000702,2011,702,702,TRAIN,TRAIN,TRAIN,TRAIN
2011_000703,2011,703,703,TRAIN,TRAIN,TRAIN,TRAIN
2011_000704,2011,704,704,TRAIN,TRAIN,TRAIN,TRAIN
2011_000705,2011,705,705,TRAIN,TRAIN,TRAIN,TRAIN
2011_000706,2011,706,706,TRAIN,TRAIN,TRAIN,TRAIN
2011_000707,2011,707,707,TRAIN,TRAIN,TRAIN,TRAIN
2011_000708,2011,708,708,TRAIN,TRAIN,TRAIN,TRAIN
2011_000709,2011,709,709,TRAIN,TRAIN,TRAIN,TRAIN
2011_000710,2011,710,710,TRAIN,TRAIN,TRAIN,TRAIN
2011_000711,2011,711,711,TRAIN,TRAIN,TRAIN,TRAIN
2011_000712,2011,712,712,TRAIN,TRAIN,TRAIN,TRAIN
2011_000713,2011,713,713,TRAIN,TRAIN,TRAIN,TRAIN
2011_000714,2011,714,714,TRAIN,TRAIN,TRAIN,TRAIN
2011_000715,2011,715,715,TRAIN,TRAIN,TRAIN,TRAIN
2011_000716,2011,716,716,TRAIN,TRAIN,TRAIN,TRAIN
2011_000717,2011,717,717,TRAIN,TRAIN,TRAIN,TRAIN
2011_000718,2011,718,718,TRAIN,TRAIN,TRAIN,TRAIN
2011_000719,2011,719,719,TRAIN,TRAIN,TRAIN,TRAIN
2011_000720,2011,720,720,TRAIN,TRAIN,TRAIN,TRAIN
2011_000721,2011,721,721,TRAIN,TRAIN,TRAIN,TRAIN
2011_000722,2011,722,722,TRAIN,TRAIN,TRAIN,TRAIN
2011_000723,2011,723,723,TRAIN,TRAIN,TRAIN,TRAIN
2011_000724,2011,724,724,TRAIN,TRAIN,TRAIN,TRAIN
2011_000725,2011,725,725,TRAIN,TRAIN,TRAIN,TRAIN
2011_000726,2011,726,726,TRAIN,TRAIN,TRAIN,TRAIN
2011_000727,2011,727,727,TRAIN,TRAIN,TRAIN,TRAIN
2011_000728,2011,728,728,TRAIN,TRAIN,TRAIN,TRAIN
2011_000729,2011,729,729,TRAIN,TRAIN,TRAIN,TRAIN
2011_000730,2011,730,730,TRAIN,TRAIN,TRAIN,TRAIN
2011_000731,2011,731,731,TRAIN,TRAIN,TRAIN,TRAIN
2011_000732,2011,732,732,TRAIN,TRAIN,TRAIN,TRAIN
2011_000733,2011,733,733,TRAIN,TRAIN,TRAIN,TRAIN
2011_000734,2011,734,734,TRAIN,TRAIN,TRAIN,TRAIN
2011_000735,2011,735,735,TRAIN,TRAIN,TRAIN,TRAIN
2011_000736,2011,736,736,TRAIN,TRAIN,TRAIN,TRAIN
2011_000737,2011,737,737,TRAIN,TRAIN,TRAIN,TRAIN
2011_000738,2011,738,738,TRAIN,TRAIN,TRAIN,TRAIN
2011_000739,2011,739,739,TRAIN,TRAIN,TRAIN,TRAIN
2011_000740,2011,740,740,TRAIN,TRAIN,TRAIN,TRAIN
2011_000741,2011,741,741,TRAIN,TRAIN,TRAIN,TRAIN
2011_000742,2011,742,742,TRAIN,TRAIN,TRAIN,TRAIN
2011_000743,2011,743,743,TRAIN,TRAIN,TRAIN,TRAIN
2011_000744,2011,744,744,TRAIN,TRAIN,TRAIN,TRAIN
2011_000745,2011,745,745,TRAIN,TRAIN,TRAIN,TRAIN
2011_000746,2011,746,746,TRAIN,TRAIN,TRAIN,TRAIN
2011_000747,2011,747,747,TRAIN,TRAIN,TRAIN,TRAIN
2011_000748,2011,748,748,TRAIN,TRAIN,TRAIN,TRAIN
2011_000749,2011,749,749,TRAIN,TRAIN,TRAIN,TRAIN
2011_000750,2011,750,750,TRAIN,TRAIN,TRAIN,TRAIN
2011_000751,2011,751,751,TRAIN,TRAIN,TRAIN,TRAIN
2011_000752,2011,752,752,TRAIN,TRAIN,TRAIN,TRAIN
